Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-30 00:00:00-04:00,9.271051844249367,9.482322883877854,9.223771215786138,9.453954696655273,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.476850244240778,9.53159694518685,9.369597135978692,9.48605728149414,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.59455649551203,9.692602582908426,9.534086593655633,9.567930221557617,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.696829246456272,9.863059004757494,9.667713977846143,9.793879508972168,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.900384682445155,10.023563766568676,9.805325070504392,9.826228141784668,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.947668620000956,10.177853089859866,9.919549138442747,10.168893814086914,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.332385556783915,10.521260318665224,10.186311788352297,10.460541725158691,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.539922273919666,10.606115335715279,10.330890603183175,10.430927276611328,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.546145179705201,10.742485046509767,9.978772887106153,10.005897521972656,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.028542714415202,10.35478162287087,9.740377400008319,10.329150199890137,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.36623083826327,10.384893623623142,10.009383383606286,10.180092811584473,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.968823396309162,10.159688854279503,9.849874224846475,10.088021278381348,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.178351366171277,10.201245080090619,10.041236843957755,10.154461860656738,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.226875749369688,10.482690699140393,10.109917234833206,10.462285041809082,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.464521308385077,10.511305459861408,10.239314910847442,10.280872344970703,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.319694046760755,10.553610081158391,10.24404428269113,10.390615463256836,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.401816020804677,10.498368886085727,9.984997020400378,10.083043098449707,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.82946475245161,10.316956343600856,9.731917071829855,10.147491455078125,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.185068171231439,10.393601505544966,10.170634417210804,10.373445510864258,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.326415496640456,10.33412932148868,10.162176337630433,10.168396949768066,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.342837732498475,10.467758773160696,10.29928965550237,10.417243003845215,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.327161360719078,10.57401798861962,10.247779023481753,10.565059661865234,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.514540683956733,10.716854345267036,10.384891311193567,10.565803527832031,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.683011014623924,11.047572222526716,10.665840496037246,10.959480285644531,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,10.999047691929793,11.17597770690918,10.855711635123345,11.17597770690918,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.19215269021843,11.319313061745826,11.11476100189389,11.234704971313477,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.297413921234702,11.305626114488891,11.127202902435064,11.28322982788086,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.260338450705653,11.45170224316212,10.986606845979392,11.147859573364258,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.281987829661926,11.35564602075613,10.806439976810287,11.113517761230469,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.022690018591215,11.085400210212105,10.745971959550996,10.799972534179688,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.940071438029333,11.414125122757872,10.907721031284495,11.38749885559082,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.49275872959911,11.667699042003894,11.303386562871257,11.390233993530273,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.47683657284962,11.650781152441137,11.387749768397919,11.510680198669434,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.796605594568273,12.352530734469777,11.762762917173625,12.280116081237793,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.392591435062732,12.438379802232884,12.030519221573105,12.204214096069336,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.239801481703257,12.258215556136781,12.042216127810235,12.08253002166748,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.919784161685799,12.317939398909461,11.823977434765848,12.085018157958984,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.145488010516427,12.749689506590398,12.139017738747308,12.625017166137695,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.824343188832731,12.85296104070654,12.449827806001334,12.66159725189209,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.572508413508759,12.702406509210157,12.515771085101091,12.691208839416504,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.740230635286169,12.809161420800041,12.619290872485081,12.714101791381836,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.722564739853016,12.790749404758962,12.508555946693578,12.570021629333496,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.616556830940121,13.087375442447696,12.584206419909009,13.087126731872559,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.12196173347842,13.51240305938988,12.977630848012788,13.312828063964844,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.421858060233896,13.933392246926287,13.37854573615063,13.761387825012207,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.640331570164454,14.663233083960714,13.840048150440946,14.284623146057129,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.76910292266537,13.824612353112618,12.823200691803297,12.95936107635498,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.728609755391352,13.118172794342433,11.654264257485755,12.568056106567383,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.683884939027743,12.495867661284716,11.653765820445578,11.861615180969238,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.346514414990567,12.75399944583385,12.178990048023763,12.66015625,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.933224521841012,13.008896928842086,12.114520712963447,12.258646965026855,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.431645530559448,12.59792501247705,11.844439062362628,12.112030029296875,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.024580864483617,13.257570858186414,12.57677072754428,12.816730499267578,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.222721052667398,13.241390370947265,12.772422147421345,12.934967994689941,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.901361003410214,13.036276504289093,12.459774389516712,12.46052074432373,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.079920915572131,12.53544807871845,11.982841605278239,12.40974235534668,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.539429199310245,12.578011754525583,11.937039210189646,12.136673927307129,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,11.873564364275431,12.468487029467878,11.853152604133797,12.46325969696045,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.520759401296207,12.59344448097838,12.103069452829205,12.58323860168457,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.521259187948008,12.672106440614145,12.027150399322249,12.071457862854004,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.020178023608716,12.515282794648023,11.962178853262726,12.294737815856934,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.393811062020282,12.82793035635289,12.192931457497625,12.818222045898438,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,12.984003310472113,12.995454064553032,12.695005420616106,12.978775978088379,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,12.881699222732806,13.384770004371227,12.87746797882626,13.168705940246582,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.100749000983756,13.563743503042675,13.093530438991557,13.472140312194824,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.698656036434686,13.70338484870825,13.402687462629956,13.555774688720703,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.167959153584208,13.46118833485087,12.994708902423616,13.005910873413086,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.178907936356692,13.585396847645061,13.165714739430316,13.583654403686523,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.77034771021102,14.081002250444271,13.606059434041683,13.677250862121582,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.93936472563544,14.05834944334115,13.803701921805605,13.903768539428711,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,14.014288380584917,14.02374790443395,13.69865629783338,13.779057502746582,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.70762040717948,13.764623499410625,13.601828874328715,13.703388214111328,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,13.929159770375568,14.285117857821534,13.852492225225067,14.164639472961426,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.234834452215292,14.28661020379566,13.958282468908806,14.186792373657227,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.228863684482796,14.280888235135075,13.89978950534229,14.034456253051758,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.751179945542122,13.945338546007145,13.70836519762374,13.909743309020996,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.976204124626971,14.060588741120922,13.733007369325817,13.751925468444824,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.843032985585035,13.92318542080633,13.348923276048108,13.439531326293945,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.524912268022215,13.740229967654253,13.448742284587745,13.586645126342773,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.56623229376561,13.732014232770208,13.419368456639658,13.466414451599121,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.464172894859765,13.55303754182434,13.174676497160581,13.303369522094727,290480000,0.0,0.0
2020-10-23 00:00:00-04:00,13.391989033555745,13.534621649823457,13.233924151048443,13.531634330749512,233484000,0.0,0.0
2020-10-26 00:00:00-04:00,13.369084922504582,13.633688585873971,12.98226043969902,13.084567070007324,336896000,0.0,0.0
2020-10-27 00:00:00-04:00,13.248609003917073,13.384023046239228,13.134602813833258,13.338968276977539,250520000,0.0,0.0
2020-10-28 00:00:00-04:00,13.141072705641232,13.20280555303319,12.554613504100049,12.572535514831543,376520000,0.0,0.0
2020-10-29 00:00:00-04:00,12.783124891809354,13.135846892018513,12.695006587997323,12.967824935913086,320080000,0.0,0.0
2020-10-30 00:00:00-04:00,12.794576492375915,12.88070262306885,12.246948531109375,12.479939460754395,416820000,0.0,0.0
2020-11-02 00:00:00-05:00,12.603155860418942,12.781383714965845,12.341539456733278,12.526488304138184,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.653684234543976,13.048473643303717,12.54839028330013,12.963342666625977,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.331497901537697,13.76785813556174,13.279473362811475,13.734750747680664,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.1014143855421,14.277152471503854,13.930653897861085,14.09892463684082,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.048890531552257,14.525824562918741,13.83506746873094,14.499190330505371,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.489732985019739,14.628133399533532,13.552045298190658,13.571958541870117,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.54781121416907,13.54781121416907,12.573781115211155,12.714920043945312,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,12.997446446842183,13.377052414591688,12.892401270410012,13.360125541687012,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.4208615944081,13.706623391136638,13.258564550225856,13.398707389831543,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.568471277334389,13.60979236646862,13.002921392268068,13.239645957946777,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.11568372017377,13.590626548003572,13.099255366942009,13.456955909729004,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.494047103867059,13.537608217829746,13.246370241998301,13.364358901977539,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.407172128790208,13.54706619704426,13.128131296756674,13.370829582214355,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.15576163324894,13.429326347476689,13.043497889673867,13.382280349731445,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.395968917954983,13.436293916600302,13.008645914860107,13.031298637390137,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.114440599717943,13.324778798429607,12.959362101310216,13.083325386047363,361356000,0.0,0.0
